Product ID,Product Name Cleaned,Product Description,Price,Category,Sub-Category,stock
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand","The GBC Laser Imprintable Binding System Covers, Desert Sand is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2.854,Office Supplies,Binders,1
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,"The Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",62.952,Furniture,Furnishings,0
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,"The Memorex Micro Travel Drive 4 GB is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",8.48,Technology,Accessories,2
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,"The Jackery Bar Premium Fast-charging Portable Charger is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",23.96,Technology,Phones,4
OFF-PA-10003309,Xerox 211,"The Xerox 211 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.48,Office Supplies,Paper,0
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","The Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",57.096,Furniture,Tables,0
OFF-EN-10004206,Multimedia Mailers,"The Multimedia Mailers is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",162.93,Office Supplies,Envelopes,0
OFF-AR-10000390,Newell Chalk Holder,"The Newell Chalk Holder is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.13,Office Supplies,Art,0
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,"The Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",144.882,Furniture,Chairs,0
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base","The Bevis Round Conference Table Top, X-Base is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",89.645,Furniture,Tables,2
OFF-PA-10004733,Things To Do Today Spiral Book,"The Things To Do Today Spiral Book is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.336,Office Supplies,Paper,5
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","The Howard Miller 11-1/2"" Diameter Brentwood Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",43.13,Furniture,Furnishings,0
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils","The Eberhard Faber 3 1/2"" Golf Pencils is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",7.44,Office Supplies,Art,3
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors","The SmartStand Mobile Device Holder, Assorted Colors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.592,Technology,Phones,2
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo","The Global Push Button Manager's Chair, Indigo is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",48.712,Furniture,Chairs,4
OFF-BI-10004781,GBC Wire Binding Strips,"The GBC Wire Binding Strips is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",9.522,Office Supplies,Binders,4
TEC-AC-10004209,Memorex Froggy Flash Drive 8 GB,"The Memorex Froggy Flash Drive 4 GB is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",8.792,Technology,Accessories,2
