Product ID,Product Name Cleaned,Product Description,Category,Sub-Category,price,rate,Yahoo Image URL
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,"The Cisco SPA112 2 Port Phone Adapter is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/brWCXMyX/image.jpg
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany","The Eldon Executive Woodline II Desk Accessories, Mahogany is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/h4NRRZ3P/915a-PNm43-ML-AC-UF894-1000-QL80.jpg
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,"The XtraLife ClearVue Slant-D Ring Binders by Cardinal is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/zvjNy426/images-6.jpg
OFF-PA-10004609,Xerox 221,"The Xerox 221 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/Z5SkCBSG/xerox-workcentre-pro-4150-printer-free-photo.jpg
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,"The Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/mDWW8T0K/hoover-commercial-soft-guard-bagged-upright-c1702900.jpg
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish","The Sauder Facets Collection Library, Sky Alder Finish is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/XNGtLc7M/61-Rh-R10tjn-L.jpg
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost","The Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/13JWsf5c/61508-B04-C-Stack-2048x.png
OFF-PA-10000474,Easy-staple paper,"The Easy-staple paper is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/V6b4qg9D/5407e044-f87f-49e4-877d-58b76a9080c0-7d72f2d26627923eec3799b016ac715a.jpg
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","The Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"" is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/T1V9SP4b/81bgpp6y-Zx-L-AC-UF1000-1000-QL80.jpg
OFF-PA-10004101,Xerox 1894,"The Xerox 1894 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/tCbD6hsN/th-id-OIP.jpg
TEC-PH-10000369,HTC One Mini,"The HTC One Mini is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/15KBrf6h/htc-one-mini-1.jpg
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,"The Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/50pYVKq9/images-13.jpg
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.","The Southworth 100% Résumé Paper, 24lb. is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/jjV1rZZ7/images-7.jpg
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,"The Memorex Micro Travel Drive 32 GB is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/j5NQw5K1/558781-o51.jpg
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","The Multi-Use Personal File Cart and Caster Set, Three Stacking Bins is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/63t18Ts6/images-8.jpg
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","The DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/xCrL22H3/710718.jpg
OFF-PA-10002254,Xerox 1883,"The Xerox 1883 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/fyDXVf83/11107-xerox-oem-laser-drum-016-1883-00oem.jpg
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,"The Plantronics Voyager Pro HD - Bluetooth Headset is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/gkMR0R8J/71x-GC9t-o-GL-AC-UF894-1000-QL80.jpg
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,"The Recycled Steel Personal File for Hanging File Folders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/hPhvpYQD/71l4-IJHf-NBL-AC-UF894-1000-QL80.jpg
FUR-CH-10003606,SAFCO Folding Chair Trolley,"The SAFCO Folding Chair Trolley is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/VvH7ZRJ5/a6136a95f76c5dee039192a25ea0883edf.jpg
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock","The Executive Impressions 13"" Chairman Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/Jz11SBSr/81e-X47u4-Fl-L-AC-UF1000-1000-QL80.jpg
FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","The Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/s2RTL1gP/61yk0odnne-L-AC-UF894-1000-QL80.jpg
OFF-PA-10002245,Xerox 1895,"The Xerox 1895 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/90D2tv8s/d3e467f958b0988cd59c1d376b1b1895.jpg
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,"The Bionaire 99.97% HEPA Air Cleaner is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/fLTDk3xz/Bionaire-True-HEPA-Air-Filter-1-Count-99-97-Effective-of-Airborne-Particles-Clean-Air-for-8-12-Month.jpg
