City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
237,3,3,0,5,915.136,4,0.2,102.9528
237,3,3,1,12,8.56,2,0.0,3.852
237,3,3,1,12,97.82,2,0.0,45.9754
389,35,3,1,12,31.104,6,0.2,11.2752
389,35,3,1,1,11.176,1,0.2,0.8382
74,31,2,1,10,5.04,2,0.2,1.764
24,11,0,0,9,242.176,4,0.6,-302.72
374,36,1,0,16,337.176,2,0.4,-118.0116
481,4,3,1,2,13.344,6,0.2,1.0008
481,4,3,2,0,76.752,6,0.2,10.5534
481,4,3,2,0,102.336,8,0.2,14.0712
481,4,3,1,12,10.32,2,0.2,3.741
481,4,3,1,15,47.32,7,0.2,5.915
481,4,3,0,9,23.376,3,0.2,7.0128
481,4,3,0,9,16.72,5,0.2,3.344
481,4,3,0,9,16.192,1,0.2,4.6552
112,3,3,1,12,32.4,5,0.0,15.552
150,2,2,1,2,19.89,9,0.0,5.3703
150,2,2,2,0,399.98,2,0.0,171.9914
150,2,2,0,9,343.85,5,0.0,137.54
150,2,2,1,12,106.32,3,0.0,49.9704
329,30,1,1,3,13.92,3,0.2,4.35
518,46,1,1,3,82.4,5,0.0,40.376
518,46,1,1,3,6.24,2,0.0,3.0576
518,46,1,1,12,447.84,8,0.0,219.4416
289,40,2,1,1,272.048,7,0.2,30.6054
289,40,2,1,3,1614.582,6,0.7,-1237.8462
289,40,2,1,8,24.32,5,0.2,9.12
289,40,2,2,0,1.584,2,0.2,0.4752
289,40,2,0,9,31.984,1,0.2,0.0
289,40,2,1,7,14.76,5,0.2,4.797
289,40,2,0,5,423.648,2,0.2,47.6604
207,41,0,1,12,76.64,2,0.2,26.824
109,41,0,1,7,4.464,1,0.2,1.674
109,41,0,1,3,3.96,10,0.8,-6.93
438,3,3,1,1,715.64,2,0.0,178.91
313,3,3,0,16,268.704,3,0.2,6.7176
313,3,3,1,2,21.92,8,0.0,5.9184
313,3,3,1,14,48.72,3,0.0,7.308
313,3,3,0,4,205.666,2,0.15,-12.098
424,11,0,0,9,30.344,2,0.6,-31.8612
86,33,1,1,14,25.696,2,0.2,1.9272
329,30,1,2,11,3404.5,5,0.0,1668.205
329,30,1,2,0,101.34,3,0.0,8.1072
374,36,1,0,5,344.372,4,0.3,-93.4724
163,41,0,1,2,30.384,1,0.2,3.798
437,3,3,1,3,22.848,2,0.2,7.4256
506,5,1,1,14,38.62,2,0.0,10.8136
506,5,1,2,0,59.98,2,0.0,10.7964
93,18,1,1,3,174.3,3,0.0,81.921
202,8,2,2,13,383.96,5,0.2,38.396
202,8,2,1,3,15.57,3,0.7,-11.418
464,44,2,1,3,22.32,4,0.0,10.7136
464,44,2,1,10,103.6,7,0.0,51.8
329,30,1,2,0,2.97,3,0.0,1.3365
329,30,1,2,13,569.99,1,0.0,170.997
329,30,1,0,9,50.97,3,0.0,9.1746
109,41,0,0,16,298.116,6,0.3,-4.2588
329,30,1,1,2,59.52,3,0.0,17.856
389,35,3,0,5,230.28,3,0.2,23.028
389,35,3,1,12,105.52,5,0.2,34.294
49,3,3,1,7,23.36,2,0.0,11.68
49,3,3,2,13,71.976,3,0.2,8.997
49,3,3,1,12,8.56,2,0.0,3.852
49,3,3,1,3,13.92,3,0.2,4.872
49,3,3,1,1,2518.29,9,0.0,654.7554
49,3,3,1,14,540.57,3,0.0,140.5482
49,3,3,1,3,221.056,8,0.2,77.3696
437,3,3,0,5,81.424,2,0.2,-9.1602
437,3,3,1,14,134.8,10,0.0,35.048
109,41,0,1,3,39.582,9,0.8,-59.373
109,41,0,1,15,44.688,7,0.2,5.0274
109,41,0,1,2,31.744,2,0.2,2.3808
109,41,0,1,3,40.98,5,0.8,-65.568
109,41,0,1,3,3.168,3,0.8,-5.0688
137,41,0,1,8,18.84,5,0.2,-3.5325
137,41,0,0,5,362.25,6,0.3,0.0
137,41,0,0,9,63.552,6,0.6,-34.9536
137,41,0,1,14,129.552,3,0.2,-22.6716
329,30,1,1,3,5.984,2,0.2,2.244
329,30,1,2,13,861.76,4,0.0,249.9104
405,19,1,1,14,66.96,4,0.0,2.6784
405,19,1,1,3,6.24,2,0.0,3.0576
81,3,3,0,5,435.168,4,0.2,-59.8356
81,3,3,1,8,14.9,5,0.0,6.854
81,3,3,1,1,15.8,4,0.0,4.108
81,3,3,0,9,72.9,5,0.0,26.973
81,3,3,0,16,206.352,3,0.2,5.1588
81,3,3,2,13,7.992,1,0.2,2.6973
301,8,2,1,14,81.36,5,0.2,-19.323
301,8,2,1,3,20.232,8,0.7,-16.1856
301,8,2,1,1,389.056,4,0.2,48.632
301,8,2,1,12,20.736,4,0.2,7.2576
301,8,2,1,12,41.472,8,0.2,14.5152
266,3,3,1,12,33.36,4,0.0,16.68
120,4,3,0,4,90.882,3,0.7,-190.8522
120,4,3,2,13,15.992,1,0.2,-2.9985
120,4,3,0,5,120.784,1,0.2,13.5882
374,36,1,2,13,519.792,4,0.4,-112.6216
374,36,1,2,0,31.176,3,0.2,-5.4558
374,36,1,1,12,10.368,2,0.2,3.6288
374,36,1,1,3,2.724,2,0.7,-1.9068
374,36,1,0,9,254.352,3,0.2,0.0
374,36,1,1,3,3.762,3,0.7,-2.7588
374,36,1,1,12,10.272,3,0.2,3.21
215,22,2,2,13,659.97,3,0.0,197.991
215,22,2,2,13,113.73,3,0.0,32.9817
266,3,3,1,3,5.104,1,0.2,1.6588
207,41,0,1,12,16.448,2,0.2,5.5512
87,28,1,1,1,81.92,4,0.0,22.1184
87,28,1,0,9,254.9,5,0.0,76.47
80,11,0,1,8,15.12,5,0.2,4.914
80,11,0,1,2,7.872,3,0.2,0.8856
452,45,3,1,3,8.32,5,0.2,2.808
262,30,1,2,13,89.95,5,0.0,43.176
453,47,0,1,10,25.2,4,0.0,11.592
453,47,0,1,10,37.59,3,0.0,17.6673
453,47,0,1,14,14.97,1,0.0,4.1916
453,47,0,2,0,1.98,2,0.0,0.891
42,8,2,1,3,39.936,4,0.7,-26.624
42,8,2,2,0,18.464,2,0.2,2.308
24,4,3,1,3,4.896,3,0.7,-3.4272
24,4,3,0,4,145.764,6,0.7,-247.7988
24,4,3,1,3,9.612,6,0.7,-7.3692
437,3,3,2,0,199.75,5,0.0,87.89
437,3,3,0,16,1673.184,12,0.2,20.9148
452,45,3,0,9,12.18,7,0.0,3.8976
452,45,3,1,1,57.68,4,0.0,19.0344
127,13,0,2,13,263.96,4,0.0,76.5484
266,3,3,2,0,299.94,6,0.0,128.9742
266,3,3,1,15,25.76,7,0.0,0.5152
269,19,1,2,13,271.9,2,0.0,78.851
269,19,1,0,9,45.84,3,0.0,15.5856
269,19,1,0,9,9.82,2,0.0,3.2406
283,45,3,1,8,93.36,12,0.0,0.9336
345,34,0,1,14,541.24,4,0.0,5.4124
345,34,0,1,12,106.32,3,0.0,49.9704
345,34,0,0,5,1323.9,5,0.0,383.931
374,36,1,1,12,126.624,6,0.2,41.1528
24,4,3,2,13,125.944,7,0.2,15.743
329,30,1,1,3,663.92,5,0.2,207.475
329,30,1,2,0,120.0,8,0.0,13.2
329,30,1,1,8,3.29,1,0.0,1.4805
329,30,1,0,9,18.84,3,0.0,6.0288
241,33,1,0,9,60.672,6,0.2,12.8928
241,33,1,1,2,30.816,9,0.2,2.6964
307,3,3,2,13,52.792,1,0.2,4.6193
426,23,0,1,1,83.9,10,0.0,20.975
426,23,0,1,12,11.76,2,0.0,5.7624
109,41,0,1,1,4.992,3,0.8,-12.9792
109,41,0,1,7,87.92,5,0.2,29.673
109,41,0,0,5,657.93,5,0.3,-93.99
109,41,0,1,3,1.044,1,0.8,-1.827
329,30,1,0,9,210.68,2,0.0,50.5632
329,30,1,1,14,78.8,1,0.0,1.576
329,30,1,2,0,19.99,1,0.0,6.7966
329,30,1,1,14,772.68,4,0.0,108.1752
434,41,0,2,0,106.08,6,0.2,-9.282
8,41,0,0,9,23.076,3,0.6,-10.9611
8,41,0,1,12,25.92,5,0.2,9.072
207,41,0,1,12,47.952,3,0.2,16.1838
207,41,0,1,3,0.984,2,0.8,-1.476
207,41,0,0,9,75.384,9,0.6,-20.7306
207,41,0,1,10,4.608,2,0.2,1.6704
247,19,1,1,3,37.68,6,0.0,16.956
94,9,2,1,1,41.91,3,0.0,10.8966
266,3,3,0,4,435.999,3,0.15,5.1294
452,45,3,0,5,388.704,6,0.2,38.8704
452,45,3,1,14,572.58,6,0.0,34.3548
452,45,3,2,0,33.18,2,0.0,11.613
63,19,1,2,0,63.88,4,0.0,24.9132
63,19,1,0,9,26.72,1,0.0,11.7568
432,42,3,1,3,295.056,9,0.2,106.9578
329,30,1,1,1,393.25,5,0.0,129.7725
108,33,1,1,3,2.214,3,0.7,-1.476
521,31,2,1,12,16.272,3,0.2,5.2884
329,30,1,1,1,706.86,7,0.0,197.9208
374,36,1,1,3,5.97,5,0.7,-4.577
374,36,1,0,9,21.184,1,0.2,4.7664
374,36,1,1,1,41.376,6,0.2,3.1032
329,30,1,1,2,17.94,3,0.0,4.485
374,36,1,1,3,2.655,1,0.7,-1.8585
266,3,3,1,14,892.35,5,0.0,267.705
266,3,3,0,4,307.666,2,0.15,28.9568
266,3,3,1,14,728.82,9,0.0,29.1528
266,3,3,1,3,41.36,5,0.2,13.959
266,3,3,2,13,43.176,3,0.2,15.1116
266,3,3,0,9,4.16,2,0.0,1.7472
262,30,1,1,12,61.4,5,0.0,28.858
262,30,1,1,3,24.448,2,0.2,8.8624
410,30,1,2,13,263.96,4,0.0,71.2692
410,30,1,2,13,359.97,3,0.0,100.7916
410,30,1,1,12,12.96,2,0.0,6.2208
410,30,1,1,14,116.82,3,0.0,5.841
410,30,1,1,3,276.784,2,0.2,89.9548
438,3,3,2,0,239.97,3,0.0,86.3892
438,3,3,0,9,16.02,6,0.0,6.0876
209,41,0,1,14,454.56,5,0.2,-107.958
209,41,0,0,9,141.42,5,0.6,-187.3815
209,41,0,0,5,310.744,4,0.3,-26.6352
209,41,0,1,2,12.736,4,0.2,2.2288
209,41,0,1,3,6.47,5,0.8,-9.705
209,41,0,1,3,13.748,14,0.8,-22.6842
209,41,0,1,1,15.224,2,0.8,-38.8212
131,9,2,0,9,27.42,3,0.0,9.3228
131,9,2,1,3,165.98,1,0.0,74.691
131,9,2,2,0,75.0,3,0.0,18.0
329,30,1,1,3,134.272,8,0.2,46.9952
464,35,3,1,10,146.544,6,0.2,47.6268
464,35,3,1,12,131.904,3,0.2,47.8152
464,35,3,1,1,203.88,5,0.2,20.388
464,35,3,1,3,14.301,7,0.7,-10.4874
464,35,3,1,14,718.64,10,0.2,-161.694
16,44,2,0,9,61.1,5,0.0,18.33
521,31,2,1,1,28.08,3,0.2,5.265
530,1,3,1,2,10.496,4,0.2,1.1808
435,3,3,1,3,39.92,2,0.2,12.974
28,18,1,1,1,77.58,9,0.0,20.1708
452,45,3,1,14,269.36,7,0.0,70.0336
438,3,3,1,10,5.76,2,0.0,2.8224
329,30,1,1,2,109.9,5,0.0,32.97
452,45,3,0,9,23.88,3,0.0,10.5072
452,45,3,1,12,26.2,4,0.0,12.052
452,45,3,1,12,12.96,2,0.0,6.2208
452,45,3,2,0,234.95,5,0.0,32.893
3,29,3,1,14,118.25,5,0.0,34.2925
3,29,3,1,12,4.28,1,0.0,1.926
266,3,3,2,0,26.85,3,0.0,5.1015
266,3,3,2,11,3357.6,3,0.2,377.73
266,3,3,1,10,8.26,2,0.0,3.7996
266,3,3,2,11,2973.32,7,0.2,334.4985
266,3,3,1,14,104.79,7,0.0,29.3412
266,3,3,2,13,775.728,6,0.2,58.1796
207,41,0,0,4,89.0664,1,0.32,-17.0274
207,41,0,1,2,175.44,6,0.2,52.632
207,41,0,2,13,438.336,4,0.2,-87.6672
374,36,1,0,5,215.544,4,0.3,-58.5048
80,11,0,1,7,55.584,6,0.2,20.844
80,11,0,0,5,127.386,2,0.3,-25.4772
433,41,0,0,5,248.43,5,0.3,-17.745
433,41,0,1,1,11.648,4,0.8,-30.8672
433,41,0,0,5,85.246,2,0.3,-1.2178
364,41,0,1,2,20.64,5,0.2,2.322
266,3,3,0,9,148.02,3,0.0,41.4456
162,14,0,1,14,33.29,1,0.0,7.9896
266,3,3,1,12,204.95,5,0.0,100.4255
80,11,0,0,5,526.344,4,0.3,-75.192
438,3,3,0,9,41.96,2,0.0,10.9096
438,3,3,0,5,451.152,3,0.2,0.0
438,3,3,1,3,31.504,11,0.2,11.0264
374,36,1,1,7,30.672,3,0.2,9.585
374,36,1,2,6,1079.976,4,0.4,125.9972
307,3,3,0,5,161.568,2,0.2,-28.2744
207,41,0,1,3,2.934,3,0.8,-4.9878
207,41,0,2,0,18.528,2,0.2,4.4004
207,41,0,1,14,670.752,3,0.2,-125.766
80,11,0,0,9,64.96,5,0.6,-43.848
409,3,3,2,0,41.94,2,0.0,15.0984
409,3,3,1,12,11.96,2,0.0,5.8604
409,3,3,1,2,13.12,4,0.0,3.8048
409,3,3,1,14,535.41,3,0.0,160.623
109,41,0,0,9,72.78,3,0.6,-70.9605
266,3,3,1,12,36.84,3,0.0,17.3148
266,3,3,1,10,87.71,7,0.0,41.2237
238,8,2,0,16,562.2925,7,0.45,-255.5875
329,30,1,0,9,56.52,9,0.0,21.4776
374,36,1,1,2,11.264,8,0.2,1.2672
374,36,1,1,14,284.08,10,0.2,24.857
374,36,1,1,12,18.496,4,0.2,6.7048
437,3,3,1,10,14.73,3,0.0,7.2177
437,3,3,1,14,186.54,3,0.0,50.3658
437,3,3,0,16,557.728,4,0.2,6.9716
437,3,3,2,13,159.968,4,0.2,-31.9936
248,34,0,1,1,471.9,6,0.0,155.727
248,34,0,1,2,3.52,2,0.0,1.6896
430,44,2,1,12,49.12,4,0.0,23.0864
446,3,3,1,10,20.16,7,0.0,9.8784
396,39,0,1,3,10.68,2,0.0,5.0196
396,39,0,0,4,141.96,2,0.0,39.7488
452,45,3,1,14,32.48,2,0.0,4.872
452,45,3,1,12,20.04,3,0.0,9.6192
452,45,3,2,6,13999.96,4,0.0,6719.9808
296,5,1,2,0,238.0,2,0.0,38.08
296,5,1,1,12,61.96,2,0.0,27.882
28,18,1,0,16,239.372,2,0.3,-23.9372
437,3,3,2,0,595.0,5,0.0,95.2
344,41,0,1,12,16.032,3,0.2,5.6112
298,5,1,2,0,199.75,5,0.0,87.89
35,28,1,0,5,227.96,2,0.0,36.4736
329,30,1,1,1,293.52,6,0.0,76.3152
329,30,1,2,13,307.98,2,0.0,89.3142
437,3,3,0,9,96.96,6,0.0,33.936
437,3,3,1,3,117.488,7,0.2,41.1208
437,3,3,1,3,11.952,3,0.2,4.1832
437,3,3,0,4,512.499,3,0.15,-30.147
438,3,3,0,16,863.128,7,0.2,-32.3673
452,45,3,0,16,2036.86,7,0.0,366.6348
452,45,3,0,5,449.568,2,0.2,-73.0548
452,45,3,2,0,108.96,3,0.0,32.688
215,22,2,1,2,264.18,7,0.0,68.6868
266,3,3,1,10,2.88,1,0.0,1.4112
266,3,3,1,3,41.904,6,0.2,14.1426
266,3,3,1,14,23.92,4,0.0,4.0664
80,11,0,1,12,156.512,4,0.2,52.8228
329,30,1,1,14,128.34,6,0.0,37.2186
266,3,3,2,0,474.95,5,0.0,142.485
121,45,3,2,6,999.98,2,0.0,449.991
464,35,3,0,16,277.5,4,0.5,-188.7
374,36,1,0,16,1252.704,8,0.4,-480.2032
374,36,1,2,13,110.97,5,0.4,-24.0435
80,11,0,0,9,22.608,3,0.6,-10.1736
80,11,0,0,9,1.892,1,0.6,-0.9933
80,11,0,1,12,63.312,3,0.2,20.5764
80,11,0,1,7,7.824,1,0.2,2.934
80,11,0,0,5,170.072,4,0.3,-12.148
329,30,1,1,12,62.82,9,0.0,29.5254
414,18,1,1,12,19.44,3,0.0,9.3312
414,18,1,1,3,7.38,1,0.0,3.6162
329,30,1,1,12,38.88,6,0.0,18.6624
329,30,1,0,9,187.76,4,0.0,76.9816
128,31,2,1,3,6.048,7,0.7,-4.2336
128,31,2,1,1,98.352,3,0.2,9.8352
128,31,2,0,9,335.744,2,0.2,25.1808
447,3,3,1,12,8.96,2,0.0,4.3904
228,40,2,2,0,89.568,4,0.2,-1.1196
228,40,2,1,2,71.96,5,0.2,7.196
228,40,2,1,12,15.552,3,0.2,5.4432
80,11,0,1,3,10.43,5,0.8,-18.2525
80,11,0,1,14,72.784,1,0.2,-18.196
329,30,1,1,14,67.15,5,0.0,16.7875
329,30,1,2,13,549.98,2,0.0,142.9948
329,30,1,0,9,11.82,3,0.0,4.728
329,30,1,2,11,4643.8,4,0.0,2229.024
329,30,1,0,5,577.764,2,0.1,115.5528
113,8,2,0,16,191.5155,1,0.45,-76.6062
113,8,2,1,2,2.624,1,0.2,0.4264
323,40,2,1,3,1369.764,6,0.7,-913.176
323,40,2,1,14,294.368,4,0.2,-58.8736
323,40,2,1,1,81.568,2,0.2,7.1372
109,41,0,0,9,44.46,5,0.6,-17.784
109,41,0,1,14,314.088,3,0.2,19.6305
317,40,2,1,3,6.336,4,0.7,-4.6464
317,40,2,1,12,10.48,1,0.2,3.799
317,40,2,1,3,2.469,1,0.7,-1.8106
317,40,2,1,3,3.264,2,0.7,-2.2848
109,41,0,1,8,4.344,3,0.2,0.8688
109,41,0,0,9,31.776,3,0.6,-19.0656
109,41,0,1,10,4.928,2,0.2,1.7248
109,41,0,1,3,1.788,3,0.8,-3.0396
109,41,0,1,8,15.072,4,0.2,-3.768
16,41,0,1,14,12.624,2,0.2,-2.5248
364,3,3,1,12,185.88,6,0.0,83.646
364,3,3,1,12,12.96,2,0.0,6.2208
146,19,1,1,12,189.7,10,0.0,91.056
146,19,1,1,12,40.99,1,0.0,20.0851
488,30,1,0,9,82.64,2,0.0,7.4376
488,30,1,1,14,31.02,2,0.0,8.0652
488,30,1,2,0,89.97,3,0.0,37.7874
444,9,2,1,2,35.97,3,0.0,9.7119
444,9,2,0,4,1266.86,7,0.0,291.3778
440,3,3,1,14,169.45,5,0.0,42.3625
440,3,3,1,14,40.68,2,0.0,0.4068
216,8,2,1,15,3.328,2,0.2,0.416
216,8,2,0,16,933.262,4,0.45,-458.1468
216,8,2,0,5,2803.92,5,0.2,0.0
216,8,2,1,14,4.768,2,0.2,-0.7748
216,8,2,1,12,6.672,1,0.2,2.502
216,8,2,1,2,4.448,2,0.2,1.112
216,8,2,0,9,43.936,4,0.2,6.0412
329,30,1,1,3,23.744,2,0.2,8.3104
329,30,1,2,0,357.0,3,0.0,57.12
438,3,3,2,13,806.336,8,0.2,50.396
438,3,3,0,9,85.44,3,0.0,31.6128
94,9,2,1,14,344.91,3,0.0,10.3473
24,11,0,1,1,70.97,5,0.8,-191.619
24,11,0,1,2,36.784,2,0.2,3.6784
374,36,1,2,13,743.988,2,0.4,-123.998
80,11,0,1,3,11.212,2,0.8,-16.818
80,11,0,0,9,4.712,2,0.6,-1.8848
80,11,0,1,1,180.98,5,0.8,-470.548
80,11,0,1,14,60.416,2,0.2,6.0416
452,45,3,2,6,299.99,1,0.0,89.997
452,45,3,1,12,192.16,4,0.0,92.2368
452,45,3,2,13,242.624,8,0.2,27.2952
452,45,3,1,14,46.74,3,0.0,11.685
452,45,3,2,0,174.95,5,0.0,12.2465
452,45,3,1,3,100.704,6,0.2,37.764
418,20,0,1,12,368.91,9,0.0,180.7659
418,20,0,1,3,8.02,1,0.0,3.7694
418,20,0,1,14,171.04,4,0.0,44.4704
150,2,2,1,12,19.44,3,0.0,9.3312
216,31,2,1,3,13.092,4,0.7,-10.0372
329,30,1,1,1,122.94,3,0.0,30.735
329,30,1,1,3,35.448,7,0.2,12.8499
124,6,1,2,13,19.98,2,0.0,5.1948
24,11,0,0,16,69.375,1,0.5,-47.175
24,11,0,1,15,31.68,4,0.2,2.772
24,11,0,2,13,2003.168,4,0.2,250.396
24,11,0,1,2,9.344,2,0.2,3.1536
329,30,1,0,5,2563.056,8,0.1,313.2624
136,3,3,0,5,387.136,4,0.2,4.8392
464,33,1,1,2,3.424,1,0.2,0.2996
316,30,1,1,14,1085.42,7,0.0,282.2092
240,33,1,1,12,43.056,9,0.2,15.6078
473,8,2,1,3,3.762,3,0.7,-2.7588
473,8,2,1,3,34.86,2,0.7,-26.726
473,8,2,1,14,432.456,3,0.2,32.4342
94,9,2,1,14,675.06,3,0.0,87.7578
216,31,2,1,7,65.232,3,0.2,22.0158
216,31,2,0,5,207.0,3,0.2,25.875
424,11,0,2,11,600.53,2,0.3,137.264
424,11,0,1,2,59.904,2,0.2,14.2272
424,11,0,2,0,637.44,8,0.2,135.456
424,11,0,0,9,51.756,3,0.6,-33.6414
295,8,2,1,12,31.104,6,0.2,10.8864
295,8,2,1,2,47.96,5,0.2,4.1965
295,8,2,2,0,158.928,7,0.2,41.7186
295,8,2,1,1,211.248,6,0.2,15.8436
295,8,2,1,15,5.552,2,0.2,-1.041
295,8,2,1,10,2.952,1,0.2,0.9963
488,33,1,1,3,10.332,3,0.7,-7.5768
452,45,3,1,3,18.368,4,0.2,5.9696
329,30,1,2,13,299.9,2,0.0,74.975
16,44,2,1,7,26.55,9,0.0,12.744
16,44,2,2,0,111.98,2,0.0,26.8752
74,31,2,0,9,4.928,2,0.2,0.7392
74,31,2,1,10,11.784,3,0.2,4.2717
418,3,3,1,2,7.98,3,0.0,2.0748
123,20,0,1,7,180.96,2,0.0,81.432
266,3,3,2,0,1649.95,5,0.0,659.98
266,3,3,0,5,362.352,3,0.2,45.294
438,3,3,2,13,73.584,2,0.2,8.2782
27,3,3,0,16,486.368,4,0.2,36.4776
490,34,0,1,12,32.4,5,0.0,15.552
490,34,0,1,3,41.86,7,0.0,19.2556
490,34,0,1,3,77.56,2,0.0,35.6776
438,3,3,1,2,37.17,9,0.0,11.151
207,41,0,1,14,137.352,3,0.2,8.5845
207,41,0,0,16,376.509,3,0.3,-43.0296
94,9,2,0,9,62.72,4,0.0,24.4608
94,9,2,2,13,2939.93,7,0.0,764.3818
250,41,0,0,5,512.358,3,0.3,-14.6388
250,41,0,1,8,3.488,2,0.2,0.5668
250,41,0,1,2,22.288,7,0.2,3.9004
250,41,0,1,12,16.032,3,0.2,5.6112
60,31,2,1,2,1.752,1,0.2,0.1533
60,31,2,1,2,20.992,8,0.2,2.3616
329,30,1,1,14,11.21,1,0.0,3.363
109,41,0,1,2,45.04,2,0.2,4.504
207,41,0,1,3,15.624,2,0.8,-24.9984
262,30,1,1,1,8.74,2,0.0,2.2724
262,30,1,1,12,44.75,5,0.0,20.585
197,8,2,1,14,61.68,5,0.2,5.397
197,8,2,2,13,158.376,3,0.2,13.8579
24,11,0,1,3,2.864,4,0.8,-4.5824
24,11,0,1,3,94.192,7,0.8,-164.836
35,28,1,1,12,143.7,3,0.0,68.976
35,28,1,1,12,6.48,1,0.0,3.1104
329,30,1,2,0,7.88,4,0.0,2.5216
10,19,1,1,14,11.21,1,0.0,3.363
10,19,1,0,5,354.9,5,0.0,88.725
10,19,1,1,12,17.94,3,0.0,8.7906
10,19,1,1,3,51.8,4,0.0,23.31
330,6,1,1,3,299.52,9,0.0,149.76
16,44,2,1,2,7.7,2,0.0,3.157
116,0,2,1,12,23.92,4,0.0,11.7208
116,0,2,2,0,498.0,5,0.0,184.26
196,3,3,0,5,436.704,6,0.2,-38.2116
77,44,2,1,12,32.4,5,0.0,15.552
266,3,3,1,1,61.44,3,0.0,16.5888
209,0,2,1,14,73.36,7,0.0,19.8072
228,40,2,1,10,59.2,5,0.2,22.2
228,40,2,0,9,32.952,3,0.2,6.5904
228,40,2,0,5,218.376,3,0.2,-10.9188
247,19,1,0,9,31.4,5,0.0,13.188
247,19,1,0,9,9.48,1,0.0,3.792
247,19,1,2,13,209.5,10,0.0,58.66
247,19,1,0,9,24.3,5,0.0,10.449
247,19,1,1,12,6.48,1,0.0,3.1104
374,36,1,0,9,32.448,2,0.2,7.3008
374,36,1,1,3,26.388,4,0.7,-17.592
374,36,1,0,16,373.47,5,0.4,-112.041
374,36,1,1,3,64.2,5,0.7,-44.94
374,36,1,1,8,8.0,2,0.2,2.8
20,9,2,0,9,186.54,3,0.0,41.0388
175,24,3,1,14,87.08,7,0.0,24.3824
175,24,3,2,13,105.584,2,0.2,9.2386
175,24,3,2,0,217.44,6,0.0,91.3248
137,41,0,1,2,31.744,2,0.2,3.968
137,41,0,1,1,5.432,2,0.8,-13.58
137,41,0,0,16,913.43,5,0.3,-169.637
137,41,0,1,14,372.144,3,0.2,27.9108
227,8,2,2,13,751.984,2,0.2,84.5982
452,45,3,2,13,604.768,4,0.2,60.4768
448,3,3,1,15,27.36,4,0.0,7.3872
448,3,3,1,12,20.56,2,0.0,9.6632
448,3,3,1,3,83.92,5,0.2,31.47
266,3,3,0,16,902.712,3,0.2,33.8517
159,3,3,0,4,120.666,2,0.15,21.294
154,41,0,1,3,4.984,1,0.8,-8.4728
452,45,3,0,9,82.26,3,0.0,33.7266
438,3,3,1,14,29.74,1,0.0,4.461
438,3,3,1,1,87.36,6,0.0,23.5872
438,3,3,1,3,56.16,6,0.2,17.55
384,8,2,1,1,64.384,1,0.2,8.048
207,41,0,1,14,64.784,1,0.2,-14.5764
207,41,0,1,12,15.552,3,0.2,5.6376
207,41,0,1,7,223.888,7,0.2,69.965
80,11,0,1,12,10.896,3,0.2,3.405
438,3,3,2,13,84.784,2,0.2,-20.1362
207,41,0,0,5,241.5,4,0.3,0.0
454,5,1,2,0,59.97,3,0.0,14.9925
454,5,1,1,12,13.36,2,0.0,6.4128
342,3,3,1,3,11.808,3,0.2,4.1328
274,5,1,1,14,16.24,1,0.0,2.436
274,5,1,1,14,77.55,5,0.0,21.714
350,28,1,1,1,76.12,2,0.0,22.0748
2,33,1,1,8,17.184,6,0.2,6.2292
266,3,3,1,12,11.76,2,0.0,5.7624
110,5,1,0,9,27.46,2,0.0,9.8856
156,19,1,2,13,137.94,3,0.0,35.8644
156,19,1,0,9,111.15,5,0.0,48.906
156,19,1,1,1,901.95,3,0.0,297.6435
156,19,1,0,16,366.009,3,0.3,-47.0583
521,31,2,1,12,310.688,7,0.2,108.7408
207,41,0,1,3,7.68,5,0.8,-11.52
464,33,1,0,5,155.372,2,0.3,-35.5136
168,1,3,1,14,10.744,1,0.2,0.8058
329,30,1,1,3,232.4,5,0.2,78.435
329,30,1,0,5,164.646,3,0.1,12.8058
329,30,1,1,12,22.68,2,0.0,11.1132
266,3,3,1,12,105.52,4,0.0,48.5392
330,6,1,0,9,83.92,4,0.0,5.8744
330,6,1,2,0,141.9,5,0.0,58.179
330,6,1,0,9,39.98,2,0.0,9.1954
330,6,1,1,2,28.91,7,0.0,8.673
330,6,1,1,2,174.95,5,0.0,45.487
435,3,3,1,3,110.528,4,0.2,38.6848
60,31,2,0,16,630.024,4,0.4,-199.5076
430,44,2,1,2,27.86,7,0.0,9.1938
109,41,0,0,16,933.408,4,0.3,-173.3472
16,41,0,1,12,51.84,10,0.2,18.144
16,41,0,2,0,165.6,3,0.2,-6.21
281,13,0,1,12,106.32,3,0.0,49.9704
452,45,3,1,3,147.92,5,0.2,46.225
452,45,3,1,14,104.28,3,0.0,26.07
452,45,3,0,16,286.85,1,0.0,63.107
452,45,3,1,14,66.96,4,0.0,2.6784
452,45,3,2,0,199.98,2,0.0,87.9912
240,28,1,2,0,45.0,3,0.0,4.95
240,28,1,1,8,17.9,5,0.0,8.771
240,28,1,0,9,40.48,2,0.0,17.4064
240,28,1,0,4,2154.9,5,0.0,129.294
83,33,1,1,3,18.432,8,0.7,-12.288
481,4,3,1,15,10.944,2,0.2,0.9576
418,20,0,1,15,4.36,2,0.0,0.1744
476,1,3,2,0,62.352,6,0.2,-10.9116
397,36,1,0,9,303.92,5,0.2,-30.392
14,21,0,1,14,129.3,2,0.0,6.465
28,18,1,0,9,274.2,10,0.0,112.422
